serial_nbr,batchID
S003B032385,B032385
S002B025827,B025827
S009B007084,B007084
S002B025851,B025851
S006B008767,B008767
S007B010596,B010596
S007B006079,B006079
S002B047465,B047465
S004B001312,B001312
S002B015403,B015403
S003B042118,B042118
S004B049288,B049288
S008B013511,B013511
S005B016496,B016496
S006B016373,B016373
S005B027732,B027732
S008B019713,B019713
S005B008847,B008847
S008B000441,B000441
S007B002798,B002798
S008B050011,B050011
S007B030845,B030845
S001B047981,B047981
S006B026763,B026763
S006B040517,B040517
S002B040623,B040623
S002B025290,B025290
S000B022290,B022290
S008B049914,B049914
S003B020089,B020089
S006B019117,B019117
S001B016892,B016892
S001B018642,B018642
S007B007942,B007942
S003B010451,B010451
S008B031724,B031724
S001B033952,B033952
S007B012423,B012423
S004B046578,B046578
S000B028227,B028227
S002B029865,B029865
S000B022026,B022026
S001B020099,B020099
S006B042641,B042641
S001B026400,B026400
S007B039143,B039143
S003B013296,B013296
S001B006325,B006325
S000B044357,B044357
S004B044280,B044280
S003B045570,B045570
S006B047511,B047511
S005B017559,B017559
S006B002086,B002086
S000B019557,B019557
S004B050085,B050085
S008B005653,B005653
S004B042470,B042470
S003B027465,B027465
S006B018428,B018428
S004B018510,B018510
S001B034009,B034009
S009B036296,B036296
S009B044553,B044553
S007B026945,B026945
S008B026071,B026071
S006B014936,B014936
S009B023320,B023320
S000B026527,B026527
S006B002455,B002455
S006B032961,B032961
S008B029619,B029619
S006B035390,B035390
S008B047880,B047880
S003B019637,B019637
S003B013841,B013841
S007B004671,B004671
S005B014360,B014360
S002B019968,B019968
S007B023003,B023003
S002B022125,B022125
S005B001740,B001740
S001B031294,B031294
S003B013453,B013453
S001B027944,B027944
S007B022492,B022492
S006B000114,B000114
S009B048604,B048604
S003B028344,B028344
S000B013468,B013468
S003B005033,B005033
S004B031432,B031432
S003B021377,B021377
S000B041873,B041873
S005B040925,B040925
S001B049669,B049669
S006B027833,B027833
S009B023999,B023999
S007B036446,B036446
S001B047206,B047206
S003B040148,B040148
S000B022048,B022048
S008B031288,B031288
S004B039814,B039814
S005B005389,B005389
S003B008788,B008788
S007B014681,B014681
S007B010354,B010354
S001B000223,B000223
S002B045578,B045578
S006B012303,B012303
S001B032488,B032488
S003B027521,B027521
S008B007283,B007283
S007B047855,B047855
S001B019094,B019094
S001B035447,B035447
S008B020677,B020677
S008B049715,B049715
S004B043011,B043011
S009B011589,B011589
S007B044482,B044482
S007B007190,B007190
S001B008866,B008866
S001B016365,B016365
S001B036182,B036182
S009B036362,B036362
S006B034048,B034048
S009B021672,B021672
S007B050393,B050393
S000B025665,B025665
S002B029949,B029949
S001B011454,B011454
S002B036454,B036454
S009B032805,B032805
S002B039504,B039504
S003B016878,B016878
S005B008045,B008045
S003B044168,B044168
S009B004388,B004388
S006B016075,B016075
S004B008209,B008209
S001B045169,B045169
S008B001081,B001081
S000B021181,B021181
S003B008524,B008524
S009B010712,B010712
S008B033259,B033259
S005B020648,B020648
S008B000837,B000837
S000B049024,B049024
S003B035648,B035648
S004B001819,B001819
S008B021639,B021639
S001B041002,B041002
S005B009016,B009016
S009B049391,B049391
S002B019094,B019094
S004B038776,B038776
S006B044010,B044010
S002B000276,B000276
S004B015356,B015356
S005B035729,B035729
S001B008652,B008652
S002B022549,B022549
S000B033259,B033259
S003B041851,B041851
S005B009631,B009631
S005B040910,B040910
S007B028588,B028588
S005B008945,B008945
S008B030859,B030859
S003B022182,B022182
S009B012715,B012715
S007B005991,B005991
S005B006079,B006079
S003B039143,B039143
S005B000392,B000392
S007B011454,B011454
S007B020890,B020890
S008B021562,B021562
S005B013283,B013283
S003B019662,B019662
S005B032424,B032424
S009B028236,B028236
S001B044241,B044241
S000B032172,B032172
S001B047287,B047287
S007B022182,B022182
S009B011954,B011954
S006B001241,B001241
S002B032020,B032020
S005B009170,B009170
S007B026696,B026696
S003B012997,B012997
S007B027922,B027922
S001B014360,B014360
S000B032499,B032499
S005B035584,B035584
S005B021326,B021326
S001B038925,B038925
S002B048803,B048803
S006B012889,B012889
S000B002956,B002956
S000B012184,B012184
S007B044722,B044722
S002B005595,B005595
S007B018451,B018451
S007B017778,B017778
S009B040661,B040661
S005B018135,B018135
S008B016309,B016309
S009B035387,B035387
S007B032255,B032255
S006B046508,B046508
S002B032585,B032585
S009B029614,B029614
S001B030185,B030185
S007B025777,B025777
S007B046044,B046044
S003B040969,B040969
S004B007942,B007942
S006B006813,B006813
S007B014764,B014764
S002B001165,B001165
S005B011712,B011712
S003B000873,B000873
S002B009640,B009640
S000B047048,B047048
S001B019358,B019358
S009B012902,B012902
S004B037983,B037983
S008B046273,B046273
S008B014076,B014076
S005B039209,B039209
S006B046120,B046120
S007B039283,B039283
S003B035435,B035435
S008B003087,B003087
S009B038049,B038049
S004B006741,B006741
S003B002956,B002956
S005B033957,B033957
S008B024687,B024687
S000B011067,B011067
S003B023382,B023382
S001B029124,B029124
S000B034851,B034851
S000B041844,B041844
S008B042983,B042983
S003B018041,B018041
S001B033501,B033501
S000B010939,B010939
S000B003417,B003417
S007B002729,B002729
S001B018530,B018530
S001B038042,B038042
S009B043557,B043557
S002B032201,B032201
S005B024200,B024200
S006B035506,B035506
S003B046522,B046522
S000B011954,B011954
S005B038668,B038668
S001B048390,B048390
S005B020644,B020644
S008B007340,B007340
S003B047464,B047464
S008B038647,B038647
S006B044740,B044740
S005B010018,B010018
S006B023842,B023842
S004B026763,B026763
S005B031055,B031055
S007B001767,B001767
S006B023798,B023798
S005B020593,B020593
S008B007190,B007190
S008B002797,B002797
S005B040714,B040714
S005B018331,B018331
S005B019713,B019713
S007B038795,B038795
S005B040034,B040034
S004B026660,B026660
S008B040174,B040174
S004B045167,B045167
S002B003069,B003069
S000B017758,B017758
S002B036387,B036387
S008B026269,B026269
S009B005064,B005064
S009B007569,B007569
S008B015288,B015288
S009B009148,B009148
S008B002345,B002345
S005B006188,B006188
S000B032681,B032681
S000B036220,B036220
S002B047460,B047460
S003B039720,B039720
S004B005433,B005433
S004B024784,B024784
S005B027833,B027833
S005B004677,B004677
S003B001262,B001262
S009B049605,B049605
S007B039538,B039538
S005B042277,B042277
S002B038299,B038299
S006B031482,B031482
S004B014511,B014511
S006B027215,B027215
S003B030845,B030845
S005B031492,B031492
S009B047819,B047819
S006B019350,B019350
S000B026071,B026071
S007B045072,B045072
S008B006554,B006554
S000B036790,B036790
S002B018056,B018056
S007B031275,B031275
S002B005608,B005608
S001B034341,B034341
S007B008941,B008941
S005B005332,B005332
S004B042696,B042696
S001B011499,B011499
S001B031120,B031120
S003B012160,B012160
S000B048321,B048321
S009B034759,B034759
S003B020836,B020836
S004B017837,B017837
S007B020897,B020897
S008B016115,B016115
S000B005757,B005757
S006B037328,B037328
S005B009342,B009342
S009B016767,B016767
S002B042972,B042972
S004B013334,B013334
S006B006456,B006456
S009B039130,B039130
S000B033590,B033590
S007B047207,B047207
S006B011078,B011078
S003B048949,B048949
S006B004677,B004677
S008B032925,B032925
S009B017221,B017221
S004B009681,B009681
S006B001899,B001899
S001B023733,B023733
S001B011195,B011195
S008B028788,B028788
S009B021707,B021707
S005B043100,B043100
S001B012143,B012143
S003B043516,B043516
S001B042538,B042538
S005B040622,B040622
S003B029387,B029387
S003B002922,B002922
S003B020897,B020897
S001B030800,B030800
S004B021562,B021562
S000B028559,B028559
S001B001476,B001476
S002B028646,B028646
S006B025462,B025462
S007B028514,B028514
S008B026243,B026243
S000B041860,B041860
S008B022785,B022785
S005B005598,B005598
S000B030334,B030334
S007B018678,B018678
S009B036163,B036163
S001B045109,B045109
S001B016113,B016113
S007B016251,B016251
S009B045568,B045568
S005B047206,B047206
S003B048451,B048451
S002B036422,B036422
S002B037288,B037288
S001B017577,B017577
S000B032368,B032368
S002B017122,B017122
S009B043079,B043079
S002B002467,B002467
S008B019876,B019876
S000B024550,B024550
S004B011174,B011174
S009B014410,B014410
S005B045203,B045203
S005B008201,B008201
S005B037579,B037579
S007B006490,B006490
S006B046682,B046682
S004B011067,B011067
S008B043913,B043913
S000B004950,B004950
S005B014132,B014132
S001B025158,B025158
S002B008533,B008533
S000B015205,B015205
S007B030886,B030886
S005B035698,B035698
S004B044127,B044127
S000B040707,B040707
S004B033163,B033163
S003B027966,B027966
S004B042012,B042012
S006B033100,B033100
S007B005715,B005715
S001B034211,B034211
S009B042436,B042436
S008B005905,B005905
S008B012122,B012122
S004B005383,B005383
S002B011067,B011067
S000B004929,B004929
S005B028282,B028282
S004B038539,B038539
S000B002797,B002797
S005B014342,B014342
S000B012196,B012196
S002B042149,B042149
S004B047548,B047548
S009B024411,B024411
S004B001083,B001083
S008B027740,B027740
S005B032172,B032172
S007B040376,B040376
S002B015900,B015900
S008B034352,B034352
S000B026342,B026342
S009B002537,B002537
S004B003208,B003208
S000B016309,B016309
S006B013120,B013120
S001B010328,B010328
S004B046701,B046701
S009B005991,B005991
S006B042983,B042983
S007B009749,B009749
S009B031301,B031301
S009B014401,B014401
S009B004270,B004270
S009B000975,B000975
S000B020097,B020097
S001B018428,B018428
S001B014223,B014223
S000B014107,B014107
S006B018041,B018041
S009B035435,B035435
S009B042230,B042230
S008B031428,B031428
S009B009998,B009998
S004B019874,B019874
S008B011149,B011149
S001B036787,B036787
S004B006101,B006101
S004B026155,B026155
S001B045781,B045781
S004B020251,B020251
S006B017636,B017636
S000B034823,B034823
S002B010525,B010525
S008B029806,B029806
S000B046976,B046976
S001B007475,B007475
S005B027521,B027521
S000B015104,B015104
S007B013752,B013752
S001B024431,B024431
S003B033428,B033428
S004B019597,B019597
S005B025335,B025335
S007B040407,B040407
S005B013026,B013026
S008B007246,B007246
S004B006252,B006252
S002B042254,B042254
S001B049602,B049602
S002B036050,B036050
S009B041853,B041853
S008B040034,B040034
S008B008169,B008169
S009B002416,B002416
S004B016979,B016979
S000B014477,B014477
S002B040997,B040997
S007B047721,B047721
S007B038430,B038430
S009B008457,B008457
S002B007475,B007475
S007B049859,B049859
S005B037580,B037580
S007B036791,B036791
S001B002785,B002785
S001B002297,B002297
S000B000701,B000701
S009B029978,B029978
S003B000433,B000433
S006B032368,B032368
S002B049052,B049052
S002B041510,B041510
S007B015931,B015931
S001B047511,B047511
S000B039952,B039952
S008B007176,B007176
S007B017896,B017896
S000B026247,B026247
S006B029878,B029878
S007B003632,B003632
S007B032757,B032757
S009B005896,B005896
S004B007566,B007566
S003B038868,B038868
S009B007507,B007507
S002B032488,B032488
S006B005757,B005757
S003B016081,B016081
S007B022372,B022372
S005B016759,B016759
S005B017228,B017228
S004B024519,B024519
S008B007203,B007203
S000B012715,B012715
S000B001746,B001746
S001B010253,B010253
S002B034352,B034352
S007B022320,B022320
S002B028420,B028420
S001B000253,B000253
S002B030086,B030086
S008B014401,B014401
S005B005418,B005418
S003B025548,B025548
S007B045825,B045825
S006B006920,B006920
S001B033656,B033656
S006B018530,B018530
S000B005113,B005113
S007B029614,B029614
S005B027260,B027260
S002B049859,B049859
S000B007421,B007421
S007B040969,B040969
S004B019252,B019252
S002B020326,B020326
S003B035995,B035995
S007B013613,B013613
S005B016334,B016334
S001B026155,B026155
S009B048276,B048276
S006B003871,B003871
S005B046508,B046508
S009B035647,B035647
S003B000623,B000623
S003B031288,B031288
S000B013707,B013707
S003B032255,B032255
S006B048731,B048731
S000B017228,B017228
S004B002798,B002798
S001B031866,B031866
S005B007475,B007475
S005B000005,B000005
S002B013866,B013866
S002B031623,B031623
S004B006528,B006528
S005B043097,B043097
S001B047503,B047503
S009B005310,B005310
S005B032681,B032681
S001B013120,B013120
S004B047098,B047098
S007B039818,B039818
S007B034072,B034072
S006B007475,B007475
S009B006614,B006614
S003B030543,B030543
S009B012637,B012637
S004B032885,B032885
S008B041914,B041914
S004B025698,B025698
S006B023271,B023271
S002B033132,B033132
S007B013707,B013707
S009B018451,B018451
S001B006490,B006490
S001B036446,B036446
S009B005757,B005757
S007B007507,B007507
S000B014849,B014849
S004B000223,B000223
S004B003419,B003419
S006B006790,B006790
S006B024519,B024519
S003B040394,B040394
S001B002729,B002729
S007B027798,B027798
S001B023003,B023003
S005B033590,B033590
S005B032838,B032838
S007B049956,B049956
S009B044864,B044864
S005B019846,B019846
S008B000616,B000616
S001B013551,B013551
S006B008211,B008211
S004B020876,B020876
S002B049455,B049455
S007B047273,B047273
S004B050242,B050242
S001B003307,B003307
S005B016682,B016682
S006B045301,B045301
S009B014144,B014144
S006B019452,B019452
S002B005896,B005896
S005B030923,B030923
S003B039460,B039460
S003B038165,B038165
S003B028700,B028700
S000B025718,B025718
S007B002192,B002192
S004B008201,B008201
S001B038203,B038203
S000B018445,B018445
S009B033972,B033972
S004B014351,B014351
S008B007820,B007820
S005B029355,B029355
S008B003847,B003847
S000B049870,B049870
S001B035311,B035311
S002B008844,B008844
S007B044984,B044984
S004B001789,B001789
S006B026306,B026306
S005B033087,B033087
S009B009017,B009017
S002B002443,B002443
S000B034518,B034518
S007B024698,B024698
S000B015356,B015356
S003B006079,B006079
S009B001673,B001673
S007B002203,B002203
S009B037983,B037983
S005B007566,B007566
S003B040811,B040811
S007B034572,B034572
S007B000433,B000433
S003B009640,B009640
S005B014623,B014623
S000B025758,B025758
S000B013812,B013812
S008B007968,B007968
S000B041881,B041881
S001B025718,B025718
S002B006741,B006741
S001B000148,B000148
S004B040925,B040925
S005B017753,B017753
S001B034072,B034072
S006B026046,B026046
S005B009148,B009148
S007B009640,B009640
S007B001254,B001254
S008B033779,B033779
S003B015900,B015900
S004B041056,B041056
S001B046063,B046063
S002B033259,B033259
S005B032612,B032612
S009B005113,B005113
S001B017998,B017998
S009B007367,B007367
S006B045792,B045792
S000B049702,B049702
S006B046253,B046253
S007B004677,B004677
S004B014318,B014318
S007B047048,B047048
S005B010712,B010712
S008B026200,B026200
S007B001262,B001262
S006B024335,B024335
S005B036200,B036200
S003B031866,B031866
S005B038768,B038768
S001B032499,B032499
S007B032981,B032981
S005B037253,B037253
S009B029755,B029755
S004B009425,B009425
S002B002455,B002455
S005B015340,B015340
S009B005741,B005741
S005B021094,B021094
S008B022085,B022085
S005B041873,B041873
S008B041523,B041523
S003B025756,B025756
S005B030825,B030825
S004B021074,B021074
S004B013453,B013453
S006B047370,B047370
S004B002847,B002847
S005B049126,B049126
S002B044330,B044330
S003B036972,B036972
S002B017534,B017534
S009B014712,B014712
S007B020644,B020644
S009B042163,B042163
S002B029233,B029233
S008B005187,B005187
S001B012327,B012327
S007B023714,B023714
S003B004732,B004732
S005B021918,B021918
S004B044370,B044370
S004B007517,B007517
S002B001244,B001244
S008B040707,B040707
S008B017773,B017773
S001B018891,B018891
S005B005101,B005101
S002B007942,B007942
S005B005991,B005991
S005B025971,B025971
S004B008679,B008679
S002B019557,B019557
S000B031259,B031259
S002B011194,B011194
S009B035381,B035381
S006B018471,B018471
S009B038843,B038843
S005B021817,B021817
S006B010525,B010525
S004B010939,B010939
S007B027217,B027217
S009B008559,B008559
S008B048995,B048995
S006B020677,B020677
S006B040811,B040811
S001B049689,B049689
S002B046047,B046047
S000B014623,B014623
S009B002449,B002449
S003B005805,B005805
S008B041507,B041507
S003B000616,B000616
S006B033207,B033207
S002B044553,B044553
S004B003010,B003010
S004B030502,B030502
S007B031623,B031623
S000B017736,B017736
S003B041310,B041310
S007B027257,B027257
S009B037543,B037543
S005B006559,B006559
S008B024147,B024147
S008B028975,B028975
S000B007920,B007920
S006B008106,B008106
S008B019054,B019054
S008B001413,B001413
S008B035576,B035576
S005B035883,B035883
S002B000486,B000486
S008B015437,B015437
S002B006093,B006093
S009B007878,B007878
S007B024245,B024245
S004B017613,B017613
S007B038513,B038513
S006B017534,B017534
S000B014144,B014144
S002B000616,B000616
S001B022540,B022540
S000B017966,B017966
S002B007905,B007905
S001B002847,B002847
S008B008193,B008193
S006B019597,B019597
S005B006456,B006456
S007B012160,B012160
S008B012320,B012320
S000B047438,B047438
S008B028281,B028281
S002B020536,B020536
S005B036177,B036177
S003B020707,B020707
S007B044107,B044107
S002B026923,B026923
S002B008090,B008090
S009B029316,B029316
S006B033395,B033395
S005B020033,B020033
S005B035639,B035639
S009B008083,B008083
S005B047880,B047880
S001B033489,B033489
S006B039398,B039398
S004B043965,B043965
S005B010237,B010237
S008B026763,B026763
S002B004817,B004817
S003B042069,B042069
S009B012358,B012358
S005B036877,B036877
S004B043787,B043787
S009B042313,B042313
S003B005433,B005433
S002B023512,B023512
S003B042262,B042262
S000B007968,B007968
S003B007243,B007243
S007B042127,B042127
S006B007367,B007367
S004B000661,B000661
S006B024100,B024100
S002B023439,B023439
S004B040661,B040661
S002B013314,B013314
S003B017498,B017498
S007B005332,B005332
S000B041297,B041297
S005B001241,B001241
S003B048276,B048276
S007B009170,B009170
S009B018960,B018960
S007B036059,B036059
S004B046397,B046397
S006B012327,B012327
S007B023920,B023920
S000B045486,B045486
S002B010792,B010792
S009B034595,B034595
S002B022026,B022026
S001B032284,B032284
S001B038164,B038164
S002B000839,B000839
S001B034038,B034038
S001B004807,B004807
S007B017905,B017905
S004B011712,B011712
S000B042277,B042277
S007B022804,B022804
S001B043529,B043529
S009B035664,B035664
S009B016504,B016504
S001B016767,B016767
S006B007735,B007735
S008B017724,B017724
S005B008366,B008366
S005B029611,B029611
S005B032368,B032368
S004B016733,B016733
S009B050114,B050114
S008B006786,B006786
S004B004657,B004657
S007B006401,B006401
S002B049014,B049014
S009B033163,B033163
S003B019042,B019042
S002B037731,B037731
S008B042118,B042118
S007B027614,B027614
S005B019094,B019094
S005B031482,B031482
S003B008083,B008083
S005B046336,B046336
S005B003632,B003632
S009B027443,B027443
S001B020707,B020707
S005B030110,B030110
S004B042092,B042092
S002B048072,B048072
S006B022036,B022036
S004B048346,B048346
S006B034038,B034038
S007B024825,B024825
S007B014579,B014579
S006B001466,B001466
S009B027528,B027528
S005B018033,B018033
S007B004867,B004867
S009B016066,B016066
S000B011231,B011231
S001B029117,B029117
S004B042188,B042188
S006B032793,B032793
S002B040704,B040704
S002B032576,B032576
S001B022492,B022492
S008B008580,B008580
S008B017865,B017865
S007B009998,B009998
S003B007575,B007575
S002B014606,B014606
S006B034823,B034823
S002B028425,B028425
S007B048421,B048421
S008B028227,B028227
S005B015375,B015375
S006B007138,B007138
S007B031838,B031838
S009B016381,B016381
S007B026754,B026754
S004B049689,B049689
S002B014643,B014643
S008B021537,B021537
S002B030949,B030949
S004B041912,B041912
S001B022321,B022321
S000B037693,B037693
S007B045449,B045449
S000B009980,B009980
S006B049644,B049644
S004B005394,B005394
S003B024550,B024550
S004B039074,B039074
S004B022189,B022189
S009B034468,B034468
S003B014983,B014983
S003B006325,B006325
S004B045578,B045578
S005B019623,B019623
S000B047615,B047615
S006B037693,B037693
S009B039209,B039209
S003B029614,B029614
S004B019897,B019897
S003B000392,B000392
S000B026090,B026090
S005B029433,B029433
S003B015644,B015644
S004B050100,B050100
S000B042092,B042092
S008B016457,B016457
S005B030797,B030797
S004B032488,B032488
S001B020919,B020919
S006B033066,B033066
S005B031436,B031436
S002B004222,B004222
S000B013842,B013842
S007B003010,B003010
S008B048451,B048451
S007B013296,B013296
S008B007122,B007122
S002B009646,B009646
S001B007243,B007243
S003B009197,B009197
S009B012794,B012794
S003B035331,B035331
S002B005187,B005187
S002B041412,B041412
S001B040403,B040403
S008B032867,B032867
S008B000264,B000264
S003B009188,B009188
S000B044789,B044789
S002B001413,B001413
S001B011078,B011078
S007B008621,B008621
S003B043529,B043529
S008B048862,B048862
S006B035995,B035995
S001B048421,B048421
S009B029701,B029701
S009B020099,B020099
S008B013314,B013314
S001B013453,B013453
S001B047498,B047498
S009B041392,B041392
S004B024501,B024501
S006B009976,B009976
S001B024911,B024911
S003B042254,B042254
S005B031301,B031301
S000B018033,B018033
S001B014401,B014401
S005B010155,B010155
S008B015173,B015173
S003B038004,B038004
S003B019094,B019094
S003B037771,B037771
S009B015863,B015863
S004B047438,B047438
S009B033957,B033957
S009B048502,B048502
S005B009476,B009476
S005B009646,B009646
S006B021423,B021423
S001B007166,B007166
S003B014144,B014144
S007B040196,B040196
S001B013707,B013707
S007B021576,B021576
S006B010564,B010564
S005B026155,B026155
S004B010393,B010393
S008B037232,B037232
S003B012637,B012637
S006B041775,B041775
S003B036446,B036446
S006B049601,B049601
S009B038776,B038776
S006B031524,B031524
S005B044756,B044756
S001B036569,B036569
S008B018056,B018056
S004B015544,B015544
S004B030061,B030061
S001B027569,B027569
S000B021783,B021783
S009B035989,B035989
S009B009689,B009689
S002B015931,B015931
S005B002847,B002847
S008B039248,B039248
S001B050270,B050270
S000B014907,B014907
S000B018793,B018793
S004B012794,B012794
S007B012296,B012296
S004B026400,B026400
S005B043605,B043605
S003B034851,B034851
S001B025756,B025756
S001B015346,B015346
S002B014084,B014084
S007B041684,B041684
S006B017978,B017978
S007B031661,B031661
S004B043579,B043579
S005B043321,B043321
S008B035746,B035746
S007B042230,B042230
S009B015205,B015205
S004B048604,B048604
S000B007507,B007507
S007B039484,B039484
S000B035811,B035811
S001B032757,B032757
S007B037250,B037250
S001B005550,B005550
S003B026269,B026269
S004B022903,B022903
S008B047945,B047945
S003B004505,B004505
S000B047979,B047979
S008B021975,B021975
S000B030936,B030936
S002B036446,B036446
S002B003841,B003841
S000B025462,B025462
S002B037476,B037476
S006B026243,B026243
S000B036609,B036609
S002B016111,B016111
S009B003163,B003163
S009B028302,B028302
S001B030620,B030620
S001B011919,B011919
S009B047912,B047912
S000B018891,B018891
S003B008697,B008697
S000B046981,B046981
S004B032838,B032838
S001B020648,B020648
S001B042230,B042230
S006B030530,B030530
S007B015663,B015663
S004B025462,B025462
S006B014351,B014351
S000B008628,B008628
S005B018377,B018377
S004B007754,B007754
S008B036200,B036200
S003B005595,B005595
S001B015420,B015420
S006B041293,B041293
S001B039934,B039934
S005B022622,B022622
S006B024698,B024698
S009B017579,B017579
S008B012196,B012196
S006B047961,B047961
S003B045578,B045578
S003B022622,B022622
S007B026584,B026584
S001B023809,B023809
S008B047287,B047287
S009B017428,B017428
S001B047812,B047812
S002B010999,B010999
S008B021074,B021074
S008B028559,B028559
S006B043323,B043323
S002B041914,B041914
S004B025756,B025756
S008B021225,B021225
S006B024041,B024041
S009B025756,B025756
S008B033395,B033395
S001B035797,B035797
S000B001193,B001193
S005B011047,B011047
S005B024990,B024990
S008B032309,B032309
S005B001882,B001882
S004B026961,B026961
S003B040196,B040196
S002B013599,B013599
S009B036800,B036800
S009B003632,B003632
S006B019554,B019554
S000B011589,B011589
S002B014132,B014132
S005B025376,B025376
S002B028288,B028288
S006B041162,B041162
S006B029668,B029668
S007B023671,B023671
S004B048644,B048644
S007B043813,B043813
S002B017753,B017753
S007B028313,B028313
S002B029755,B029755
S004B007807,B007807
S007B038178,B038178
S006B033175,B033175
S000B002685,B002685
S007B022298,B022298
S001B012756,B012756
S008B024406,B024406
S007B041444,B041444
S001B005394,B005394
S004B032340,B032340
S005B039248,B039248
S001B003404,B003404
S004B046869,B046869
S008B006090,B006090
S009B030647,B030647
S001B039350,B039350
S009B004703,B004703
S009B040997,B040997
S001B038049,B038049
S001B048949,B048949
S008B034840,B034840
S006B013569,B013569
S008B000832,B000832
S009B000223,B000223
S006B017966,B017966
S005B021689,B021689
S002B001312,B001312
S000B024574,B024574
S000B032382,B032382
S005B015288,B015288
S001B002069,B002069
S008B030459,B030459
S006B042394,B042394
S009B007320,B007320
S008B046056,B046056
S006B048123,B048123
S005B001450,B001450
S005B002143,B002143
S007B015375,B015375
S001B003216,B003216
S002B024066,B024066
S005B020823,B020823
S006B028444,B028444
S009B028140,B028140
S005B044212,B044212
S005B007552,B007552
S004B000511,B000511
S008B010864,B010864
S003B020099,B020099
S003B048827,B048827
S004B018960,B018960
S004B047206,B047206
S000B022189,B022189
S003B010354,B010354
S006B018793,B018793
S002B049024,B049024
S006B021018,B021018
S000B001864,B001864
S005B030949,B030949
S003B037648,B037648
S002B022934,B022934
S003B038511,B038511
S008B002923,B002923
S002B000195,B000195
S001B016908,B016908
S009B007910,B007910
S007B047161,B047161
S006B023809,B023809
S002B025428,B025428
S001B004671,B004671
S000B004703,B004703
S003B041232,B041232
S004B048738,B048738
S001B032612,B032612
S003B009631,B009631
S000B000175,B000175
S005B003208,B003208
S007B029571,B029571
S008B026102,B026102
S008B012327,B012327
S000B006935,B006935
S006B024082,B024082
S008B012862,B012862
S004B048803,B048803
S005B046568,B046568
S005B010393,B010393
S003B037542,B037542
S003B030854,B030854
S002B008366,B008366
S009B050259,B050259
S005B042176,B042176
S000B009992,B009992
S007B043340,B043340
S006B016733,B016733
S001B021775,B021775
S008B003467,B003467
S006B041392,B041392
S000B003431,B003431
S001B032097,B032097
S004B025718,B025718
S004B043958,B043958
S003B017678,B017678
S009B029378,B029378
S003B022417,B022417
S003B047465,B047465
S000B017968,B017968
S000B008211,B008211
S004B038887,B038887
S008B010237,B010237
S009B050016,B050016
S003B027982,B027982
S003B016660,B016660
S000B020401,B020401
S007B020268,B020268
S003B037139,B037139
S005B022047,B022047
S001B016930,B016930
S002B026090,B026090
S004B032424,B032424
S009B032344,B032344
S003B014318,B014318
S007B014606,B014606
S004B040805,B040805
S005B006935,B006935
S009B020357,B020357
S003B017029,B017029
S005B016908,B016908
S000B001789,B001789
S003B043958,B043958
S004B005703,B005703
S004B007057,B007057
S001B010725,B010725
S000B038762,B038762
S002B036220,B036220
S009B029970,B029970
S001B002330,B002330
S007B031745,B031745
S003B000029,B000029
S004B019221,B019221
S009B008676,B008676
S005B015197,B015197
S000B018677,B018677
S006B015173,B015173
S003B023627,B023627
S007B031411,B031411
S004B020808,B020808
S000B036163,B036163
S007B048878,B048878
S003B033090,B033090
S004B030062,B030062
S009B013581,B013581
S000B017498,B017498
S006B023382,B023382
S000B008457,B008457
S003B019504,B019504
S003B016801,B016801
S009B011078,B011078
S006B019482,B019482
S002B046522,B046522
S008B025665,B025665
S002B023740,B023740
S003B031838,B031838
S006B024068,B024068
S007B022026,B022026
S001B049288,B049288
S007B022085,B022085
S000B023740,B023740
S009B050011,B050011
S007B024076,B024076
S007B016828,B016828
S002B021181,B021181
S009B035106,B035106
S003B042163,B042163
S008B041322,B041322
S000B005743,B005743
S002B037940,B037940
S004B029593,B029593
S003B039023,B039023
S001B035647,B035647
S008B016381,B016381
S008B048442,B048442
S008B032855,B032855
S009B001262,B001262
S007B030936,B030936
S005B029117,B029117
S005B003679,B003679
S001B019557,B019557
S001B026369,B026369
S004B040555,B040555
S009B010735,B010735
S006B043579,B043579
S003B024574,B024574
S001B042176,B042176
S002B018471,B018471
S005B025783,B025783
S002B000770,B000770
S006B015663,B015663
S003B037740,B037740
S006B011394,B011394
S007B049455,B049455
S002B023733,B023733
S008B003653,B003653
S004B016849,B016849
S005B009976,B009976
S008B045203,B045203
S002B029351,B029351
S008B001346,B001346
S000B008437,B008437
S006B022540,B022540
S000B038776,B038776
S002B046056,B046056
S003B023263,B023263
S005B035772,B035772
S000B040657,B040657
S002B047822,B047822
S000B032020,B032020
S002B028296,B028296
S003B039869,B039869
S001B008193,B008193
S001B024574,B024574
S004B001208,B001208
S004B049014,B049014
S007B010328,B010328
S002B037071,B037071
S009B027798,B027798
S001B007722,B007722
S003B039394,B039394
S007B049878,B049878
S009B004510,B004510
S009B014977,B014977
S006B009090,B009090
S000B042019,B042019
S008B041566,B041566
S001B040605,B040605
S001B012436,B012436
S002B021959,B021959
S006B022756,B022756
S003B029865,B029865
S008B014839,B014839
S007B040324,B040324
S009B000065,B000065
S003B043870,B043870
S004B039040,B039040
S001B032344,B032344
S008B043223,B043223
S008B000623,B000623
S006B038868,B038868
S009B046257,B046257
S000B016660,B016660
S001B043242,B043242
S006B008866,B008866
S000B023132,B023132
S003B038768,B038768
S003B039680,B039680
S009B002086,B002086
S005B018471,B018471
