serial_nbr,batchID
S009B045951,B045951
S004B008316,B008316
S004B023811,B023811
S008B043531,B043531
S006B031886,B031886
S000B035130,B035130
S006B048567,B048567
S003B012931,B012931
S003B048989,B048989
S008B046048,B046048
S006B016659,B016659
S003B049771,B049771
S006B006341,B006341
S002B022766,B022766
S001B007725,B007725
S006B000818,B000818
S000B015629,B015629
S005B045552,B045552
S000B008753,B008753
S008B032028,B032028
S009B005824,B005824
S003B005604,B005604
S000B049944,B049944
S002B027401,B027401
S002B000950,B000950
S009B049342,B049342
S003B014629,B014629
S005B017766,B017766
S002B046128,B046128
S002B031204,B031204
S008B030927,B030927
S009B000918,B000918
S001B048201,B048201
S009B007020,B007020
S002B009609,B009609
S005B011235,B011235
S003B019512,B019512
S006B012389,B012389
S002B034580,B034580
S000B041021,B041021
S007B008557,B008557
S002B041975,B041975
S002B022618,B022618
S005B045648,B045648
S009B049944,B049944
S001B032964,B032964
S000B031149,B031149
S007B020462,B020462
S001B045558,B045558
S000B046650,B046650
S003B035959,B035959
S000B028062,B028062
S006B036483,B036483
S008B001879,B001879
S009B008457,B008457
S006B005003,B005003
S008B037213,B037213
S005B020910,B020910
S001B048676,B048676
S000B007686,B007686
S007B021903,B021903
S007B009609,B009609
S007B001786,B001786
S008B047777,B047777
S000B046646,B046646
S001B020725,B020725
S001B038306,B038306
S000B037936,B037936
S003B013277,B013277
S000B037201,B037201
S007B027588,B027588
S000B020468,B020468
S002B023424,B023424
S002B020834,B020834
S009B020516,B020516
S007B006202,B006202
S002B038057,B038057
S006B011379,B011379
S002B014367,B014367
S007B000672,B000672
S008B041072,B041072
S008B011493,B011493
S006B006328,B006328
S001B042882,B042882
S001B008935,B008935
S006B001951,B001951
S001B043739,B043739
S003B041237,B041237
S001B029358,B029358
S003B006093,B006093
S008B046361,B046361
S003B020080,B020080
S005B033080,B033080
S006B035309,B035309
S007B001557,B001557
S004B029142,B029142
S005B002198,B002198
S006B022994,B022994
S003B024744,B024744
S001B034814,B034814
S001B020467,B020467
S001B036123,B036123
S000B035959,B035959
S007B046230,B046230
S005B015968,B015968
S006B042910,B042910
S004B023204,B023204
S000B005055,B005055
S006B038732,B038732
S009B034708,B034708
S009B010761,B010761
S006B002620,B002620
S008B016453,B016453
S007B014810,B014810
S009B000772,B000772
S007B021659,B021659
S003B047606,B047606
S001B043656,B043656
S004B047515,B047515
S002B047128,B047128
S004B026894,B026894
S003B029246,B029246
S007B020294,B020294
S000B031205,B031205
S005B024074,B024074
S005B022848,B022848
S007B023587,B023587
S002B015856,B015856
S007B017821,B017821
S001B016706,B016706
S006B011386,B011386
S001B021331,B021331
S004B045315,B045315
S002B020548,B020548
S004B017442,B017442
S000B027679,B027679
S001B021921,B021921
S001B014888,B014888
S001B020549,B020549
S002B012482,B012482
S005B020015,B020015
S002B031706,B031706
S003B003864,B003864
S007B025595,B025595
S000B010281,B010281
S007B020634,B020634
S002B005504,B005504
S008B021362,B021362
S005B050289,B050289
S008B021523,B021523
S002B038422,B038422
S004B042285,B042285
S008B002829,B002829
S003B047594,B047594
S000B000472,B000472
S002B045093,B045093
S002B031266,B031266
S007B022774,B022774
S005B016498,B016498
S002B042370,B042370
S008B017662,B017662
S008B008324,B008324
S007B016507,B016507
S009B045617,B045617
S007B012865,B012865
S004B001879,B001879
S000B048893,B048893
S009B026065,B026065
S009B029794,B029794
S002B005917,B005917
S007B042600,B042600
S008B035931,B035931
S005B042827,B042827
S001B005642,B005642
S004B032720,B032720
S005B018003,B018003
S009B047258,B047258
S002B031005,B031005
S004B040411,B040411
S008B024663,B024663
S001B043050,B043050
S002B017514,B017514
S004B021796,B021796
S009B011626,B011626
S008B047925,B047925
S008B006232,B006232
S000B031402,B031402
S000B019430,B019430
S008B040740,B040740
S009B001044,B001044
S006B014749,B014749
S008B009447,B009447
S001B005145,B005145
S005B038959,B038959
S002B014984,B014984
S004B021523,B021523
S000B046255,B046255
S002B024645,B024645
S002B046057,B046057
S006B045866,B045866
S006B023355,B023355
S005B008744,B008744
S007B049788,B049788
S002B033953,B033953
S001B018120,B018120
S006B049544,B049544
S004B002897,B002897
S006B031919,B031919
S006B013618,B013618
S008B029371,B029371
S002B035282,B035282
S001B006606,B006606
S005B001044,B001044
S000B042910,B042910
S008B004111,B004111
S000B041445,B041445
S002B046484,B046484
S009B045871,B045871
S007B038066,B038066
S002B017766,B017766
S002B046646,B046646
S003B028253,B028253
S009B045648,B045648
S007B035923,B035923
S006B035106,B035106
S002B036842,B036842
S008B005899,B005899
S001B022201,B022201
S002B027588,B027588
S008B024161,B024161
S004B018042,B018042
S007B042568,B042568
S009B048285,B048285
S006B013903,B013903
S000B049511,B049511
S008B018405,B018405
S009B033349,B033349
S001B030039,B030039
S001B024853,B024853
S003B032156,B032156
S004B001711,B001711
S008B030666,B030666
S004B001579,B001579
S005B009629,B009629
S000B042278,B042278
S008B016865,B016865
S002B041855,B041855
S007B038789,B038789
S005B030406,B030406
S009B041670,B041670
S000B006609,B006609
S006B038830,B038830
S008B030655,B030655
S005B014810,B014810
S006B039858,B039858
S006B006023,B006023
S003B046442,B046442
S005B010181,B010181
S005B007006,B007006
S007B000664,B000664
S005B014929,B014929
S000B024403,B024403
S000B013277,B013277
S006B039346,B039346
S007B020317,B020317
S003B043719,B043719
S006B044538,B044538
S007B043051,B043051
S005B040910,B040910
S007B046563,B046563
S008B049455,B049455
S002B013351,B013351
S003B040897,B040897
S005B007162,B007162
S002B045941,B045941
S002B048427,B048427
S002B017123,B017123
S007B037929,B037929
S009B006235,B006235
S005B011985,B011985
S004B018630,B018630
S006B017104,B017104
S006B031706,B031706
S001B008716,B008716
S007B006188,B006188
S004B047550,B047550
S000B020067,B020067
S001B013735,B013735
S006B016453,B016453
S003B015629,B015629
S001B008866,B008866
S000B002043,B002043
S007B043316,B043316
S001B007162,B007162
S005B008457,B008457
S005B030518,B030518
S006B007306,B007306
S001B018899,B018899
S006B029362,B029362
S003B037592,B037592
S008B016337,B016337
S002B045503,B045503
S003B026918,B026918
S001B021415,B021415
S001B018599,B018599
S003B045791,B045791
S004B001203,B001203
S000B025026,B025026
S009B007898,B007898
S004B019632,B019632
S007B026918,B026918
S007B044555,B044555
S000B047836,B047836
S002B031422,B031422
S000B008741,B008741
S006B001003,B001003
S008B042408,B042408
S007B039813,B039813
S000B005597,B005597
S001B016388,B016388
S008B028466,B028466
S007B002351,B002351
S000B017570,B017570
S008B047717,B047717
S003B044538,B044538
S008B025321,B025321
S006B025755,B025755
S005B007330,B007330
S007B036905,B036905
S002B033588,B033588
S002B049639,B049639
S002B037802,B037802
S005B030343,B030343
S006B046650,B046650
S009B034133,B034133
S009B017590,B017590
S000B020249,B020249
S003B024281,B024281
S004B043479,B043479
S009B049157,B049157
S009B012854,B012854
S008B015489,B015489
S000B043051,B043051
S009B010181,B010181
S002B018887,B018887
S001B005169,B005169
S007B013558,B013558
S003B034713,B034713
S000B014267,B014267
S004B010181,B010181
S002B028242,B028242
S007B040740,B040740
S007B001041,B001041
S008B046563,B046563
S004B028106,B028106
S001B049895,B049895
S003B039072,B039072
S007B030317,B030317
S006B012821,B012821
S004B005499,B005499
S002B002786,B002786
S005B027679,B027679
S007B020521,B020521
S006B023245,B023245
S008B000357,B000357
S003B022196,B022196
S009B046322,B046322
S007B043360,B043360
S001B036824,B036824
S002B003349,B003349
S001B048005,B048005
S004B018887,B018887
S007B049511,B049511
S007B037921,B037921
S003B015856,B015856
S009B009193,B009193
S003B045018,B045018
S009B046570,B046570
S005B026199,B026199
S000B012966,B012966
S008B005508,B005508
S004B004111,B004111
S002B031031,B031031
S007B048593,B048593
S005B001648,B001648
S002B000686,B000686
S001B049834,B049834
S004B014792,B014792
S009B047247,B047247
S001B038721,B038721
S006B041908,B041908
S007B021523,B021523
S006B039640,B039640
S000B032447,B032447
S009B019198,B019198
S009B033549,B033549
S001B019898,B019898
S008B039988,B039988
S000B027329,B027329
S004B013884,B013884
S001B045754,B045754
S008B040951,B040951
S004B049639,B049639
S004B048676,B048676
S000B021562,B021562
S005B027788,B027788
S001B031778,B031778
S009B032763,B032763
S009B043652,B043652
S008B022847,B022847
S003B048806,B048806
S002B016717,B016717
S007B014962,B014962
S009B015960,B015960
S002B049161,B049161
S002B023204,B023204
S001B024374,B024374
S007B013730,B013730
S009B023764,B023764
S003B021162,B021162
S002B034997,B034997
S005B000884,B000884
S005B046048,B046048
S002B049574,B049574
S008B037127,B037127
S006B036873,B036873
S009B048829,B048829
S004B010981,B010981
S002B041000,B041000
S005B042332,B042332
S000B008597,B008597
S003B025163,B025163
S007B006606,B006606
S009B014009,B014009
S004B017123,B017123
S000B035909,B035909
S002B000947,B000947
S005B033915,B033915
S006B027179,B027179
S001B011959,B011959
S009B043361,B043361
S000B032527,B032527
S002B006440,B006440
S004B008857,B008857
S006B042794,B042794
S006B021329,B021329
S008B027588,B027588
S006B039715,B039715
S003B031337,B031337
S008B029396,B029396
S008B049544,B049544
S005B042910,B042910
S004B005059,B005059
S006B025532,B025532
S001B042866,B042866
S003B013822,B013822
S007B001649,B001649
S003B022618,B022618
S008B030735,B030735
S008B045712,B045712
S003B000357,B000357
S008B028142,B028142
S004B007313,B007313
S008B043652,B043652
S005B042169,B042169
S007B006244,B006244
S004B017140,B017140
S005B029455,B029455
S000B030367,B030367
S002B036157,B036157
S008B040188,B040188
S004B043739,B043739
S002B045754,B045754
S008B036310,B036310
S002B047717,B047717
S000B029496,B029496
S004B027219,B027219
S007B016121,B016121
S002B016435,B016435
S006B038482,B038482
S007B018470,B018470
S004B010670,B010670
S004B045074,B045074
S005B020549,B020549
S005B013277,B013277
S002B030655,B030655
S003B010194,B010194
S003B003906,B003906
S000B030955,B030955
S001B005479,B005479
S001B047112,B047112
S002B038744,B038744
S003B028238,B028238
S006B040150,B040150
S000B007825,B007825
S006B048285,B048285
S006B002410,B002410
S002B033869,B033869
S007B012793,B012793
S004B046361,B046361
S004B032763,B032763
S008B035487,B035487
S009B016682,B016682
S007B047762,B047762
S002B006093,B006093
S001B009440,B009440
S003B012482,B012482
S001B035530,B035530
S002B012487,B012487
S000B048082,B048082
S001B049426,B049426
S007B011472,B011472
S004B039338,B039338
S008B027221,B027221
S003B014345,B014345
S003B002404,B002404
S001B014799,B014799
S007B021487,B021487
S004B010827,B010827
S002B032969,B032969
S000B032649,B032649
S003B011399,B011399
S002B003222,B003222
S002B020838,B020838
S002B049316,B049316
S008B028234,B028234
S008B016242,B016242
S002B043696,B043696
S004B011587,B011587
S009B048251,B048251
S005B001115,B001115
S002B021452,B021452
S000B038014,B038014
S006B003809,B003809
S009B025755,B025755
S000B018715,B018715
S006B032981,B032981
S004B028922,B028922
S001B037303,B037303
S007B012071,B012071
S009B004645,B004645
S000B039907,B039907
S000B031555,B031555
S003B042747,B042747
S003B001003,B001003
S005B033384,B033384
S006B012753,B012753
S009B017304,B017304
S007B002609,B002609
S008B022774,B022774
S004B041576,B041576
S008B005441,B005441
S008B039989,B039989
S002B037124,B037124
S002B013331,B013331
S009B003689,B003689
S008B005554,B005554
S001B016092,B016092
S005B005479,B005479
S000B019848,B019848
S009B047777,B047777
S007B030759,B030759
S009B038303,B038303
S005B027797,B027797
S005B021826,B021826
S000B047985,B047985
S009B030317,B030317
S004B034713,B034713
S001B003016,B003016
S006B037865,B037865
S007B015034,B015034
S004B015207,B015207
S007B017382,B017382
S009B007318,B007318
S009B007226,B007226
S005B047470,B047470
S000B031483,B031483
S008B036558,B036558
S000B022861,B022861
S001B031716,B031716
S003B007006,B007006
S009B023811,B023811
S005B013260,B013260
S000B004436,B004436
S008B030441,B030441
S001B020936,B020936
S005B013872,B013872
S000B040669,B040669
S006B031909,B031909
S001B010670,B010670
S002B046361,B046361
S006B021180,B021180
S008B018114,B018114
S003B028516,B028516
S004B032527,B032527
S002B020147,B020147
S008B035945,B035945
S000B041292,B041292
S006B025238,B025238
S004B032516,B032516
S007B016266,B016266
S007B016706,B016706
S007B007318,B007318
S003B031347,B031347
S003B018186,B018186
S006B047594,B047594
S002B050042,B050042
S008B041223,B041223
S003B032318,B032318
S006B005879,B005879
S001B002777,B002777
S002B013439,B013439
S009B049426,B049426
S000B041855,B041855
S002B038299,B038299
S006B003459,B003459
S004B045252,B045252
S000B023514,B023514
S006B045600,B045600
S009B000627,B000627
S008B009807,B009807
S008B006099,B006099
S007B043402,B043402
S004B049559,B049559
S007B026359,B026359
S007B012746,B012746
S000B016266,B016266
S001B031544,B031544
S005B002388,B002388
S000B045791,B045791
S008B019594,B019594
S009B008180,B008180
S000B014135,B014135
S001B008965,B008965
S008B021332,B021332
S007B043580,B043580
S003B018892,B018892
S007B028132,B028132
S002B012371,B012371
S005B028798,B028798
S005B013858,B013858
S007B008324,B008324
S001B023636,B023636
S007B008990,B008990
S004B049666,B049666
S008B011587,B011587
S002B006816,B006816
S006B013684,B013684
S006B031778,B031778
S009B025355,B025355
S009B019430,B019430
S002B000317,B000317
S003B021029,B021029
S008B029874,B029874
S005B021568,B021568
S002B033179,B033179
S005B048682,B048682
S000B006381,B006381
S000B013729,B013729
S005B027631,B027631
S006B008474,B008474
S008B025347,B025347
S005B003694,B003694
S005B037541,B037541
S007B019842,B019842
S001B019057,B019057
S005B003284,B003284
S001B047836,B047836
S009B036772,B036772
S006B030441,B030441
S002B013730,B013730
S001B016866,B016866
S005B020791,B020791
S006B019571,B019571
S008B047982,B047982
S001B024174,B024174
S000B025470,B025470
S007B036558,B036558
S004B028062,B028062
S008B038106,B038106
S000B013649,B013649
S000B011108,B011108
S002B010658,B010658
S004B029794,B029794
S008B002407,B002407
S008B027135,B027135
S001B030573,B030573
S008B001115,B001115
S002B041071,B041071
S000B005082,B005082
S004B049423,B049423
S009B008473,B008473
S000B034405,B034405
S006B016261,B016261
S005B038306,B038306
S002B008555,B008555
S007B032763,B032763
S004B032248,B032248
S005B048711,B048711
S007B044882,B044882
S006B025147,B025147
S003B045768,B045768
S001B048285,B048285
S009B005973,B005973
S007B016256,B016256
S003B006562,B006562
S001B020949,B020949
S000B024068,B024068
S003B032867,B032867
S002B001044,B001044
S008B039433,B039433
S004B020309,B020309
S009B044010,B044010
S009B032212,B032212
S007B049512,B049512
S003B007330,B007330
S006B047113,B047113
S005B026053,B026053
S005B021835,B021835
S004B037208,B037208
S009B000950,B000950
S006B023953,B023953
S009B008934,B008934
S004B033617,B033617
S009B040193,B040193
S002B036579,B036579
S003B009454,B009454
S003B029432,B029432
S009B025321,B025321
S008B022697,B022697
S000B034516,B034516
S006B006021,B006021
S008B007152,B007152
S005B014367,B014367
S006B007049,B007049
S003B042612,B042612
S005B015960,B015960
S005B006397,B006397
S002B043093,B043093
S005B005604,B005604
S008B038513,B038513
S005B007778,B007778
S007B047870,B047870
S003B007606,B007606
S004B003666,B003666
S009B045918,B045918
S006B002130,B002130
S009B034405,B034405
S009B002516,B002516
S008B034408,B034408
S005B003145,B003145
S003B046646,B046646
S009B033608,B033608
S008B025757,B025757
S007B028735,B028735
S008B036492,B036492
S001B048034,B048034
S007B032212,B032212
S003B042827,B042827
S003B046294,B046294
S006B049191,B049191
S002B021568,B021568
S007B018535,B018535
S006B042291,B042291
S002B018379,B018379
S009B016645,B016645
S004B007537,B007537
S004B033608,B033608
S000B042621,B042621
S008B001319,B001319
S005B048398,B048398
S003B031798,B031798
S001B015898,B015898
S008B009721,B009721
S004B046230,B046230
S008B001579,B001579
S002B031909,B031909
S006B026918,B026918
S002B049579,B049579
S006B047717,B047717
S004B035030,B035030
S003B035309,B035309
S002B035546,B035546
S008B034507,B034507
S007B034152,B034152
S007B043312,B043312
S003B030463,B030463
S007B012064,B012064
S001B005917,B005917
S007B037032,B037032
S005B032975,B032975
S001B043542,B043542
S009B028116,B028116
S004B007450,B007450
S009B035040,B035040
S005B042568,B042568
S005B004064,B004064
S005B006782,B006782
S004B008972,B008972
S000B023665,B023665
S009B048201,B048201
S005B021884,B021884
S000B013351,B013351
S007B039127,B039127
S000B038422,B038422
S000B025945,B025945
S006B046025,B046025
S001B004913,B004913
S003B001649,B001649
S001B002404,B002404
S004B011632,B011632
S004B011333,B011333
S007B035530,B035530
S002B039450,B039450
S000B035971,B035971
S006B047896,B047896
S001B047717,B047717
S002B029047,B029047
S006B034947,B034947
S006B031844,B031844
S004B016270,B016270
S003B027056,B027056
S004B029021,B029021
S006B008972,B008972
S006B022868,B022868
S006B049512,B049512
S008B041000,B041000
S000B000672,B000672
S001B032275,B032275
S000B035046,B035046
S002B020791,B020791
S000B013870,B013870
S009B050218,B050218
S004B049413,B049413
S007B043093,B043093
S006B010607,B010607
S006B010751,B010751
S004B042452,B042452
S006B030467,B030467
S007B021261,B021261
S009B025162,B025162
S001B013649,B013649
S006B001358,B001358
S006B021162,B021162
S001B007537,B007537
S004B045194,B045194
S003B047331,B047331
S003B019342,B019342
S001B014868,B014868
S006B039646,B039646
S008B000947,B000947
S005B037865,B037865
S003B037124,B037124
S000B040910,B040910
S002B013558,B013558
S002B006804,B006804
S005B006244,B006244
S008B041798,B041798
S002B006414,B006414
S009B007361,B007361
S003B003190,B003190
S007B011457,B011457
S009B025864,B025864
S000B007318,B007318
S003B049511,B049511
S006B041798,B041798
S001B024689,B024689
S009B047878,B047878
S005B003666,B003666
S002B044739,B044739
S009B031542,B031542
S005B026726,B026726
S005B005940,B005940
S002B009465,B009465
S003B012539,B012539
S001B018052,B018052
S000B040525,B040525
S005B046025,B046025
S002B047539,B047539
S007B026301,B026301
S005B044322,B044322
S002B044976,B044976
S008B032964,B032964
S009B013743,B013743
S009B006115,B006115
S002B039606,B039606
S000B018932,B018932
S006B032706,B032706
S004B007153,B007153
S004B033436,B033436
S006B014935,B014935
S008B050377,B050377
S004B045722,B045722
S009B019866,B019866
S008B003254,B003254
S009B016030,B016030
S007B007067,B007067
S005B030417,B030417
S009B021434,B021434
S008B048034,B048034
S000B025747,B025747
S007B045252,B045252
S001B011143,B011143
S004B029388,B029388
S001B029719,B029719
S005B029142,B029142
S003B010859,B010859
S007B001650,B001650
S002B020949,B020949
S001B039450,B039450
S008B016435,B016435
S007B023179,B023179
S006B020634,B020634
S004B018251,B018251
S003B016348,B016348
S009B048438,B048438
S004B021782,B021782
S001B033540,B033540
S003B040021,B040021
S009B027221,B027221
S002B016418,B016418
S008B038102,B038102
S008B010670,B010670
S005B006761,B006761
S006B049579,B049579
S007B002220,B002220
S006B018400,B018400
S002B044838,B044838
S004B029430,B029430
S007B006529,B006529
S002B005940,B005940
S004B002829,B002829
S004B014967,B014967
S008B009212,B009212
S000B034392,B034392
S008B048667,B048667
S000B026140,B026140
S003B006179,B006179
S008B045424,B045424
S006B007313,B007313
S003B046570,B046570
S007B041094,B041094
S008B045136,B045136
S007B021719,B021719
S002B025163,B025163
S008B030445,B030445
S004B027160,B027160
S008B047258,B047258
S007B014922,B014922
S006B027501,B027501
S002B004970,B004970
S002B018444,B018444
S004B042445,B042445
S000B004517,B004517
S006B041775,B041775
S006B014751,B014751
S005B002786,B002786
S005B003689,B003689
S004B044772,B044772
S009B009629,B009629
S000B035239,B035239
S005B012523,B012523
S001B023195,B023195
S003B027074,B027074
S006B036225,B036225
S003B047896,B047896
S006B033869,B033869
S002B018372,B018372
S000B000493,B000493
S005B023367,B023367
S002B045869,B045869
S008B043405,B043405
S008B001607,B001607
S007B035688,B035688
S003B011677,B011677
S006B036157,B036157
S006B001475,B001475
S007B044837,B044837
S000B033788,B033788
S006B026739,B026739
S001B003928,B003928
S004B000226,B000226
S009B040188,B040188
S000B028108,B028108
S000B029436,B029436
S007B027455,B027455
S003B045424,B045424
S007B031393,B031393
S003B023432,B023432
S005B019184,B019184
S001B030463,B030463
S000B009454,B009454
S005B020147,B020147
S004B044639,B044639
S001B005025,B005025
S009B035130,B035130
S005B016256,B016256
S006B025162,B025162
S005B005039,B005039
S005B024553,B024553
S008B034369,B034369
S008B048648,B048648
S001B043479,B043479
S001B003190,B003190
S005B018223,B018223
S007B042285,B042285
S004B018223,B018223
S008B050239,B050239
S007B049579,B049579
S003B036443,B036443
S000B015208,B015208
S004B049834,B049834
S002B038165,B038165
S003B039982,B039982
S007B032867,B032867
S004B002094,B002094
S007B010761,B010761
S006B047982,B047982
S009B004921,B004921
S006B028735,B028735
S000B029548,B029548
S007B006381,B006381
S003B023796,B023796
S004B037657,B037657
S001B030143,B030143
S009B045600,B045600
S007B047940,B047940
S009B048682,B048682
S003B042933,B042933
S007B026422,B026422
S005B010248,B010248
S009B024061,B024061
S002B040745,B040745
S003B022794,B022794
S007B013097,B013097
S006B048808,B048808
S000B042851,B042851
S009B039772,B039772
S007B045558,B045558
S001B044249,B044249
S007B026312,B026312
S003B027146,B027146
S000B006188,B006188
S007B016899,B016899
S000B038165,B038165
S007B034541,B034541
S004B012415,B012415
S003B022245,B022245
S009B007606,B007606
S003B009609,B009609
S008B005343,B005343
S008B019503,B019503
S009B046795,B046795
S008B014720,B014720
S008B042372,B042372
S001B021106,B021106
S000B011803,B011803
S004B017727,B017727
S005B001936,B001936
S007B032943,B032943
S002B032192,B032192
S005B049511,B049511
S000B033179,B033179
S005B035487,B035487
S001B009943,B009943
S007B015826,B015826
S007B008066,B008066
S008B029388,B029388
S007B003809,B003809
S009B018630,B018630
S005B003501,B003501
S007B003864,B003864
S009B013684,B013684
S002B028287,B028287
S007B007226,B007226
S008B007437,B007437
S001B018645,B018645
S002B042932,B042932
S005B042918,B042918
S004B039030,B039030
S001B025921,B025921
S000B045596,B045596
S001B034650,B034650
S003B011545,B011545
S000B018042,B018042
S006B001879,B001879
S000B007099,B007099
S002B007778,B007778
S001B031774,B031774
S000B017779,B017779
S009B019694,B019694
S009B031823,B031823
S008B026952,B026952
S000B038744,B038744
S007B036071,B036071
S001B033953,B033953
S005B006515,B006515
S002B004065,B004065
S000B022729,B022729
S003B012865,B012865
S006B009879,B009879
S005B029080,B029080
S002B008624,B008624
S009B019999,B019999
S002B013296,B013296
S003B015352,B015352
S001B017570,B017570
S006B014288,B014288
S005B041871,B041871
S002B000226,B000226
S001B009292,B009292
S009B039338,B039338
S006B022774,B022774
S003B032072,B032072
S006B045596,B045596
S001B022794,B022794
S000B028497,B028497
S001B012362,B012362
S007B017727,B017727
S004B017535,B017535
S008B042621,B042621
S005B015437,B015437
S008B039004,B039004
S000B028042,B028042
S001B047896,B047896
S002B022142,B022142
S001B039267,B039267
S000B049761,B049761
S002B044538,B044538
S006B002661,B002661
S004B045018,B045018
S005B006754,B006754
S007B018120,B018120
S008B046418,B046418
S007B041983,B041983
S002B009807,B009807
S005B046057,B046057
S006B031648,B031648
S001B048989,B048989
S000B025321,B025321
S008B047352,B047352
S000B019329,B019329
S005B045018,B045018
S003B041384,B041384
S004B029539,B029539
S001B011108,B011108
S008B020873,B020873
S001B046602,B046602
S002B023355,B023355
S005B033346,B033346
S001B044010,B044010
S000B033357,B033357
S006B002663,B002663
S006B023042,B023042
S006B019842,B019842
S001B006227,B006227
S008B030421,B030421
S000B016158,B016158
S007B005816,B005816
S000B018794,B018794
S001B028735,B028735
S005B020654,B020654
S000B036225,B036225
S009B024548,B024548
S009B019342,B019342
S002B043361,B043361
S004B031798,B031798
S006B034978,B034978
S000B046879,B046879
S007B003033,B003033
S004B041728,B041728
S007B004422,B004422
S000B029009,B029009
S003B023782,B023782
S004B002649,B002649
S006B021002,B021002
S009B049639,B049639
S009B035546,B035546
S000B033683,B033683
S004B010481,B010481
S006B048829,B048829
S003B019314,B019314
S000B045673,B045673
S008B039959,B039959
S002B024569,B024569
S005B013459,B013459
S004B004922,B004922
S004B023562,B023562
S001B011775,B011775
S007B008857,B008857
S007B038907,B038907
S002B042183,B042183
S008B029362,B029362
S001B035688,B035688
S006B024068,B024068
S002B040846,B040846
S004B010419,B010419
S006B019866,B019866
S007B006895,B006895
S006B020714,B020714
S009B020462,B020462
S000B046161,B046161
S009B042976,B042976
S001B025532,B025532
S009B011399,B011399
S007B044838,B044838
S007B015929,B015929
S004B001566,B001566
S008B011545,B011545
S007B032527,B032527
S008B048806,B048806
S001B013402,B013402
S003B040262,B040262
S000B041775,B041775
S007B005702,B005702
S006B021714,B021714
S009B038522,B038522
S009B037644,B037644
S004B031456,B031456
S006B025864,B025864
S009B007501,B007501
S004B034650,B034650
S009B006150,B006150
S004B018703,B018703
S002B031425,B031425
S001B035716,B035716
S001B028103,B028103
S008B001203,B001203
S002B031768,B031768
S004B016982,B016982
S001B002653,B002653
S002B040897,B040897
S009B047313,B047313
S007B035757,B035757
S008B008972,B008972
S007B004111,B004111
S009B001607,B001607
S001B021397,B021397
S007B030887,B030887
S000B043892,B043892
S000B011684,B011684
S006B046163,B046163
S005B028491,B028491
S009B041292,B041292
S006B044903,B044903
S000B014026,B014026
S009B042291,B042291
S005B025347,B025347
S005B036873,B036873
S002B043079,B043079
S006B043402,B043402
S002B013143,B013143
S002B022804,B022804
S005B022066,B022066
S004B000357,B000357
S001B022784,B022784
S003B000302,B000302
S007B017368,B017368
S004B038930,B038930
S006B033229,B033229
S002B008900,B008900
S008B017592,B017592
S005B000461,B000461
S006B047363,B047363
S000B006610,B006610
S009B030887,B030887
S004B002410,B002410
S009B027455,B027455
S001B043881,B043881
S005B006107,B006107
S002B041121,B041121
S007B048550,B048550
S004B002882,B002882
S001B016270,B016270
S007B043392,B043392
S002B021415,B021415
S003B017731,B017731
S006B036845,B036845
S009B026982,B026982
S001B030622,B030622
S001B008283,B008283
S006B047352,B047352
S003B043892,B043892
S004B045386,B045386
S002B037960,B037960
S005B046371,B046371
S004B025319,B025319
S009B016232,B016232
S006B035146,B035146
S003B002351,B002351
S005B015620,B015620
S003B027476,B027476
S001B001739,B001739
S009B003818,B003818
S008B045768,B045768
S001B046128,B046128
S001B004212,B004212
S005B041249,B041249
S009B037213,B037213
S000B017432,B017432
S007B001475,B001475
S000B045055,B045055
S003B021638,B021638
S005B020249,B020249
S003B034580,B034580
S005B018251,B018251
S008B048297,B048297
S002B031844,B031844
S001B031591,B031591
S009B043073,B043073
S008B045372,B045372
S005B034218,B034218
S002B042449,B042449
S001B045934,B045934
S001B019875,B019875
S007B020406,B020406
S009B031031,B031031
S009B039606,B039606
S006B025321,B025321
S007B048615,B048615
S004B046484,B046484
S009B028099,B028099
S008B007537,B007537
S006B006804,B006804
S000B047247,B047247
S003B014443,B014443
S000B036953,B036953
S001B049436,B049436
S005B045212,B045212
S006B010914,B010914
S000B001005,B001005
S008B000472,B000472
S004B014566,B014566
S002B026677,B026677
S003B039858,B039858
S005B013331,B013331
S009B014464,B014464
S009B003246,B003246
S000B027181,B027181
S005B019057,B019057
S006B047242,B047242
S004B001003,B001003
S001B003491,B003491
S006B010589,B010589
S008B036509,B036509
S005B014135,B014135
S002B040669,B040669
S005B010425,B010425
S005B043819,B043819
S003B048676,B048676
S006B006967,B006967
S007B024328,B024328
S004B033407,B033407
S009B007063,B007063
S004B009886,B009886
S009B018761,B018761
S009B028377,B028377
S000B045315,B045315
S005B020044,B020044
S000B027788,B027788
S007B018690,B018690
S007B038062,B038062
S003B009629,B009629
S005B036403,B036403
S001B020475,B020475
S002B045136,B045136
S000B046225,B046225
S006B010790,B010790
S000B025013,B025013
S007B028320,B028320
S004B028411,B028411
S007B023562,B023562
S003B007751,B007751
S001B012244,B012244
S001B048605,B048605
S001B034972,B034972
S004B039316,B039316
S007B037937,B037937
S005B014619,B014619
S002B039393,B039393
S003B014209,B014209
S009B046265,B046265
S006B015580,B015580
S008B013434,B013434
S002B011248,B011248
S004B030711,B030711
S001B041975,B041975
S007B003366,B003366
S003B017369,B017369
S006B023308,B023308
S002B033780,B033780
S002B045951,B045951
S005B011714,B011714
S005B006610,B006610
S006B018548,B018548
S004B031544,B031544
S006B042933,B042933
S003B044663,B044663
